"iid","gender","match","samerace","race","goal","dec","attr","intel","prob","met","agediff"
43,1,0,1,2,6,0,4,7,1,2,3
43,1,0,0,2,6,0,4,7,2,2,1
43,1,0,0,2,6,0,3,7,4,2,0
44,1,0,0,2,1,1,6,8,8,2,3
44,1,1,0,2,1,1,6,6,5,2,3
44,1,1,0,2,1,1,8,8,8,1,3
44,1,0,1,2,1,1,5,8,6,2,3
44,1,0,1,2,1,1,7,6,6,2,1
44,1,0,1,2,1,1,8,7,7,2,1
44,1,0,0,2,1,1,9,7,6,2,2
44,1,0,1,2,1,1,5,5,5,2,2
44,1,1,1,2,1,1,7,7,5,2,2
44,1,0,1,2,1,1,7,7,7,2,1
44,1,0,1,2,1,1,9,7,7,2,0
44,1,0,0,2,1,1,7,6,8,2,3
44,1,0,1,2,1,1,6,7,6,2,6
44,1,0,0,2,1,1,8,8,8,2,3
44,1,0,1,2,1,1,8,8,7,2,1
44,1,0,1,2,1,1,7,7,8,2,2
44,1,1,1,2,1,1,5,6,5,2,3
44,1,0,0,2,1,1,7,6,6,2,1
44,1,0,0,2,1,1,8,5,5,2,0
45,1,0,0,2,2,1,7,8,7,2,7
45,1,1,0,2,2,1,7,7,5,2,1
45,1,1,0,2,2,1,7,7,7,2,7
45,1,0,1,2,2,1,6,6,6,2,1
45,1,0,1,2,2,1,7,6,7,2,3
45,1,0,1,2,2,1,7,8,7,2,5
45,1,0,0,2,2,1,8,7,7,2,6
45,1,0,1,2,2,1,7,7,7,2,2
45,1,1,1,2,2,1,8,6,7,2,6
45,1,0,1,2,2,1,6,6,6,2,5
45,1,0,1,2,2,1,9,8,7,2,4
45,1,0,0,2,2,1,9,8,7,2,1
45,1,0,1,2,2,0,6,7,7,2,2
45,1,0,0,2,2,1,7,7,7,2,7
45,1,1,1,2,2,1,8,7,7,2,3
45,1,0,1,2,2,1,7,8,7,2,2
45,1,0,1,2,2,1,6,6,7,2,1
45,1,0,0,2,2,1,6,7,7,2,5
45,1,0,0,2,2,0,5,5,7,2,4
46,1,0,0,2,2,0,6,10,6,2,5
46,1,0,0,2,2,0,5,5,5,2,1
46,1,0,0,2,2,0,6,9,6,2,5
46,1,0,1,2,2,0,7,8,5,2,1
46,1,0,1,2,2,1,10,7,6,1,1
46,1,0,1,2,2,1,10,9,7,2,3
46,1,1,0,2,2,1,9,8,7,2,4
46,1,1,1,2,2,1,7,7,7,2,0
46,1,0,1,2,2,0,6,6,6,NA,4
46,1,0,1,2,2,0,6,8,5,2,3
46,1,0,1,2,2,1,9,7,5,2,2
46,1,0,0,2,2,1,8,8,7,2,1
46,1,0,1,2,2,0,6,7,5,2,4
46,1,1,0,2,2,1,7,7,6,2,5
46,1,1,1,2,2,1,8,8,5,2,1
46,1,0,1,2,2,0,6,8,4,2,0
46,1,0,1,2,2,0,6,9,4,2,1
46,1,0,0,2,2,1,8,8,5,2,3
46,1,0,0,2,2,0,6,7,5,2,2
47,1,0,0,2,1,1,9,6,6,2,9
47,1,0,0,2,1,1,NA,6,6,2,3
47,1,0,0,2,1,1,5,6,5,2,9
47,1,0,1,2,1,1,6,6,6,2,3
47,1,0,1,2,1,1,6,5,5,2,5
47,1,0,1,2,1,1,5,6,6,2,7
47,1,0,0,2,1,1,7,6,6,2,8
47,1,0,1,2,1,1,5,7,6,2,4
47,1,0,1,2,1,0,5,5,5,NA,8
47,1,0,1,2,1,0,9,6,6,2,7
47,1,0,1,2,1,1,7,6,2,2,6
47,1,0,0,2,1,1,5,7,4,2,3
47,1,0,1,2,1,1,5,7,6,2,0
47,1,0,0,2,1,1,5,7,6,2,9
47,1,0,1,2,1,1,7,6,3,2,5
47,1,0,1,2,1,1,6,6,6,2,4
47,1,0,1,2,1,0,NA,8,4,2,3
47,1,0,0,2,1,1,6,7,5,2,7
47,1,1,0,2,1,1,3,6,6,2,6
48,1,0,0,2,1,0,3,5,2,2,1
48,1,0,0,2,1,0,4,6,1,2,5
48,1,0,0,2,1,0,4,6,2,2,1
48,1,0,1,2,1,0,6,8,3,2,5
48,1,0,1,2,1,1,9,7,7,2,3
48,1,0,1,2,1,1,9,7,8,2,1
48,1,0,0,2,1,1,8,5,6,2,0
48,1,0,1,2,1,0,7,5,2,2,4
48,1,0,1,2,1,0,6,9,7,2,0
48,1,0,1,2,1,0,5,5,4,2,1
48,1,1,1,2,1,1,7,7,5,2,2
48,1,0,0,2,1,0,5,8,3,2,5
48,1,0,1,2,1,0,5,8,5,2,8
48,1,0,0,2,1,1,7,7,3,2,1
48,1,0,1,2,1,0,7,8,6,2,3
48,1,0,1,2,1,0,6,7,7,2,4
48,1,0,1,2,1,0,3,6,3,2,5
48,1,0,0,2,1,0,7,7,4,2,1
48,1,0,0,2,1,0,3,5,3,2,2
49,1,0,1,4,1,0,6,8,6,2,4
49,1,0,0,4,1,0,7,7,4,2,2
49,1,0,1,4,1,0,7,8,5,2,4
49,1,0,0,4,1,1,7,6,4,2,2
49,1,0,0,4,1,1,9,7,4,2,0
49,1,0,0,4,1,1,9,7,6,2,2
49,1,0,0,4,1,1,8,7,5,2,3
49,1,0,0,4,1,1,7,8,5,2,1
49,1,0,0,4,1,1,7,8,5,2,3
49,1,1,0,4,1,1,7,7,6,2,2
49,1,1,0,4,1,1,9,8,4,2,1
49,1,0,1,4,1,1,7,8,3,2,2
49,1,0,0,4,1,1,7,8,6,2,5
49,1,1,1,4,1,1,8,7,9,2,4
49,1,1,0,4,1,1,8,10,4,2,0
49,1,1,0,4,1,1,8,7,4,2,1
49,1,0,0,4,1,0,6,8,4,2,2
49,1,1,0,4,1,1,8,7,6,2,2
49,1,0,0,4,1,0,7,7,4,2,1
50,1,0,0,1,6,0,5,8,7,2,6
50,1,0,1,1,6,0,6,7,7,NA,0
50,1,0,0,1,6,0,5,7,NA,2,6
50,1,0,0,1,6,1,7,NA,7,2,0
50,1,0,0,1,6,1,7,NA,7,2,2
50,1,0,0,1,6,1,8,NA,7,2,4
50,1,1,0,1,6,1,8,NA,7,2,5
50,1,0,0,1,6,0,6,8,7,2,1
50,1,0,0,1,6,0,6,NA,7,2,5
50,1,0,0,1,6,0,6,NA,NA,2,4
50,1,1,0,1,6,1,8,8,8,1,3
50,1,0,0,1,6,1,NA,NA,7,2,0
50,1,0,0,1,6,0,6,8,7,2,3
50,1,0,0,1,6,1,7,NA,7,2,6
50,1,1,0,1,6,1,7,NA,7,2,2
50,1,0,0,1,6,0,7,NA,7,2,1
50,1,0,0,1,6,0,5,NA,7,2,0
50,1,1,1,1,6,1,NA,NA,8,1,4
50,1,0,0,1,6,0,NA,NA,NA,2,3
51,1,0,0,2,1,0,2,8,3,2,2
51,1,0,0,2,1,0,2,3,1,2,4
51,1,0,0,2,1,0,4,4,5,2,2
51,1,0,1,2,1,1,7,7,2,2,4
51,1,0,1,2,1,0,6,7,3,2,2
51,1,0,1,2,1,1,7,5,6,2,0
51,1,0,0,2,1,1,8,4,2,2,1
51,1,0,1,2,1,0,6,7,9,2,3
51,1,0,1,2,1,0,5,5,5,2,1
51,1,0,1,2,1,0,3,6,7,2,0
51,1,0,1,2,1,1,7,7,5,2,1
51,1,0,0,2,1,0,8,7,1,2,4
51,1,0,1,2,1,0,6,8,6,2,7
51,1,0,0,2,1,0,6,8,4,2,2
51,1,0,1,2,1,0,8,8,2,2,2
51,1,1,1,2,1,1,5,8,4,2,3
51,1,0,1,2,1,0,2,9,8,1,4
51,1,0,0,2,1,0,6,8,6,1,0
51,1,0,0,2,1,0,1,8,8,1,1
52,1,0,0,2,1,0,6,8,3,2,0
52,1,0,0,2,1,0,4,7,2,2,6
52,1,0,0,2,1,0,7,6,2,2,0
52,1,0,1,2,1,0,7,9,2,2,6
52,1,0,1,2,1,1,8,7,3,2,4
52,1,0,1,2,1,1,8,7,3,2,2
52,1,0,0,2,1,1,8,7,3,2,1
52,1,0,1,2,1,0,5,7,3,2,5
52,1,0,1,2,1,0,5,6,4,2,1
52,1,0,1,2,1,0,6,7,4,2,2
52,1,0,1,2,1,1,8,8,2,1,3
52,1,0,0,2,1,1,6,7,3,2,6
52,1,0,1,2,1,0,5,6,3,2,9
52,1,0,0,2,1,0,6,6,3,2,0
52,1,0,1,2,1,1,7,8,4,2,4
52,1,0,1,2,1,1,6,6,3,2,5
52,1,1,1,2,1,1,5,6,4,NA,6
52,1,0,0,2,1,0,7,7,3,2,2
52,1,0,0,2,1,0,4,6,2,2,3
53,1,0,0,2,2,0,6,8,7,2,7
53,1,0,0,2,2,0,6,8,5,2,1
53,1,0,0,2,2,1,7,8,6,2,7
53,1,0,1,2,2,0,8,8,7,2,1
53,1,0,1,2,2,1,9,8,8,2,3
53,1,0,1,2,2,1,9,9,8,2,5
53,1,0,0,2,2,1,8,8,8,2,6
53,1,0,1,2,2,0,7,8,7,2,2
53,1,0,1,2,2,0,6,8,7,2,6
53,1,0,1,2,2,0,6,8,5,2,5
53,1,0,1,2,2,1,8,9,8,2,4
53,1,0,0,2,2,1,8,9,7,2,1
53,1,0,1,2,2,0,7,9,8,2,2
53,1,0,0,2,2,1,8,8,7,2,7
53,1,1,1,2,2,1,8,8,6,2,3
53,1,0,1,2,2,0,7,8,7,2,2
53,1,0,1,2,2,0,7,8,7,2,1
53,1,0,0,2,2,0,6,9,6,2,5
53,1,0,0,2,2,0,5,8,6,2,4
54,1,0,0,2,5,0,5,7,5,2,7
54,1,0,0,2,5,0,4,7,4,2,1
54,1,0,0,2,5,1,6,7,5,2,7
54,1,0,1,2,5,1,8,8,5,2,1
54,1,0,1,2,5,1,8,9,5,2,3
54,1,0,1,2,5,1,8,7,4,2,5
54,1,0,0,2,5,1,9,8,5,2,6
54,1,0,1,2,5,0,7,7,6,2,2
54,1,0,1,2,5,0,5,7,6,2,6
54,1,0,1,2,5,0,6,8,5,2,5
54,1,0,1,2,5,1,8,8,6,2,4
54,1,0,0,2,5,1,7,8,5,2,1
54,1,0,1,2,5,0,5,8,5,2,2
54,1,0,0,2,5,1,8,7,7,2,7
54,1,0,1,2,5,1,8,9,6,2,3
54,1,0,1,2,5,0,9,7,6,2,2
54,1,0,1,2,5,0,6,7,5,2,1
54,1,0,0,2,5,0,6,9,3,2,5
54,1,0,0,2,5,0,3,7,5,2,4
55,1,0,0,1,6,0,5,10,6,2,2
55,1,0,1,1,6,0,5,9,7,2,4
55,1,0,0,1,6,0,6,10,7,2,2
55,1,0,0,1,6,1,8,9,6,2,4
55,1,0,0,1,6,1,8,8,6,2,2
55,1,0,0,1,6,1,8,8,7,2,0
55,1,0,0,1,6,1,9,9,7,2,1
55,1,0,0,1,6,1,9,10,7,2,3
55,1,0,0,1,6,0,6,8,8,2,1
55,1,1,0,1,6,1,7,10,9,2,0
55,1,1,0,1,6,1,8,10,10,1,1
55,1,0,0,1,6,0,6,10,7,2,4
55,1,0,0,1,6,0,6,9,7,2,7
55,1,0,0,1,6,1,8,10,10,2,2
55,1,0,0,1,6,1,8,8,5,2,2
55,1,0,0,1,6,1,6,9,8,2,3
55,1,0,0,1,6,0,6,9,7,2,4
55,1,1,1,1,6,1,8,10,10,1,0
55,1,0,0,1,6,0,5,10,9,2,1
56,0,0,0,2,1,0,2,2,5,2,6
56,0,0,0,2,1,0,3,9,6,2,1
56,0,0,0,2,1,0,3,5,2,NA,4
56,0,1,1,2,1,1,5,8,6,2,5
56,0,1,1,2,1,1,4,9,9,2,3
56,0,0,1,2,1,0,3,8,10,2,2
56,0,0,1,2,1,0,3,5,10,2,1
56,0,0,1,2,1,1,4,9,8,2,1
56,0,0,1,2,1,0,3,7,3,2,2
56,0,0,0,2,1,0,3,9,6,2,1
57,0,0,0,2,3,0,8,7,7,2,7
57,0,0,0,2,3,0,8,8,5,2,0
57,0,0,0,2,3,0,7,9,7,2,5
57,0,0,1,2,3,0,9,7,7,2,6
57,0,0,1,2,3,1,8,10,8,2,4
57,0,1,1,2,3,1,10,9,7,2,1
57,0,0,1,2,3,1,10,10,7,2,0
57,0,0,1,2,3,1,10,10,7,2,0
57,0,0,1,2,3,0,8,10,8,3,3
57,0,0,0,2,3,0,8,10,8,2,2
58,0,0,0,NA,NA,0,4,9,9,2,NA
58,0,0,0,NA,NA,1,7,8,7,2,NA
58,0,0,0,NA,NA,1,6,9,8,2,NA
58,0,0,0,NA,NA,1,8,9,9,2,NA
58,0,0,0,NA,NA,0,5,9,9,2,NA
58,0,1,0,NA,NA,1,6,9,9,2,NA
58,0,0,0,NA,NA,0,5,9,8,2,NA
58,0,0,0,NA,NA,0,4,8,8,2,NA
58,0,1,0,NA,NA,1,6,9,8,2,NA
58,0,0,0,NA,NA,0,5,9,8,2,NA
59,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
59,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
59,0,0,0,NA,NA,0,3,9,3,2,NA
59,0,0,0,NA,NA,0,6,6,8,2,NA
59,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
59,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
59,0,0,0,NA,NA,0,6,0,4,2,NA
59,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
59,0,0,0,NA,NA,0,0,3,2,2,NA
59,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
60,0,1,0,6,4,1,9,10,5,2,0
60,0,0,1,6,4,0,7,10,2,2,7
60,0,0,0,6,4,0,5,9,1,2,2
60,0,0,0,6,4,1,9,10,6,2,1
60,0,0,0,6,4,0,6,10,2,2,3
60,0,0,0,6,4,0,2,10,1,2,8
60,0,0,0,6,4,0,10,8,1,2,7
60,0,0,0,6,4,1,7,10,4,2,7
60,0,0,0,6,4,1,9,10,8,2,4
60,0,0,1,6,4,0,2,10,3,2,5
61,0,0,0,2,1,0,5,7,4,2,1
61,0,0,0,2,1,0,6,7,4,2,6
61,0,0,0,2,1,0,7,8,3,2,1
61,0,0,1,2,1,1,8,8,4,2,0
61,0,0,1,2,1,0,6,6,2,2,2
61,0,1,1,2,1,1,6,8,4,2,7
61,0,0,1,2,1,0,7,8,4,2,6
61,0,0,1,2,1,0,6,7,2,2,6
61,0,0,1,2,1,0,5,8,5,2,3
61,0,1,0,2,1,1,6,8,4,2,4
62,0,0,1,3,2,0,6,7,7,2,3
62,0,1,0,3,2,1,8,9,8,1,4
62,0,0,0,3,2,0,6,7,5,2,1
62,0,1,0,3,2,1,8,8,8,2,2
62,0,0,0,3,2,0,7,8,7,2,0
62,0,0,0,3,2,0,7,8,8,2,5
62,0,0,0,3,2,0,7,6,7,NA,4
62,0,0,0,3,2,0,7,8,8,2,4
62,0,1,0,3,2,1,6,8,7,2,1
62,0,0,0,3,2,0,7,8,7,2,2
63,0,0,0,4,3,1,2,7,5,2,5
63,0,1,0,4,3,1,7,7,5,1,2
63,0,0,0,4,3,1,7,8,3,2,3
63,0,0,0,4,3,1,6,8,5,2,4
63,0,0,0,4,3,1,6,9,4,2,2
63,0,0,0,4,3,0,1,5,1,2,3
63,0,0,0,4,3,0,3,5,3,2,2
63,0,0,0,4,3,0,4,5,1,2,2
63,0,0,0,4,3,0,3,8,5,2,1
63,0,0,0,4,3,0,3,4,5,2,0
64,0,0,0,4,2,1,7,8,5,2,2
64,0,0,0,4,2,1,7,7,5,2,5
64,0,0,0,4,2,0,4,7,2,2,0
64,0,0,0,4,2,1,7,8,5,2,1
64,0,0,0,4,2,0,5,8,3,2,1
64,0,0,0,4,2,1,5,6,4,2,6
64,0,0,0,4,2,1,6,7,4,2,5
64,0,0,0,4,2,1,6,7,3,NA,5
64,0,0,0,4,2,0,6,6,4,2,2
64,0,1,0,4,2,1,8,8,5,2,3
65,0,0,0,6,2,0,6,8,6,2,6
65,0,0,1,6,2,0,6,7,5,2,1
65,0,0,0,6,2,0,7,7,5,2,4
65,0,0,0,6,2,0,7,7,6,2,5
65,0,0,0,6,2,0,7,8,5,2,3
65,0,0,0,6,2,0,5,7,4,2,2
65,0,0,0,6,2,0,7,7,5,2,1
65,0,0,0,6,2,0,7,7,6,2,1
65,0,0,0,6,2,0,7,7,6,2,2
65,0,0,1,6,2,0,5,7,4,2,1
66,1,0,0,3,2,1,7,6,6,2,6
66,1,0,0,3,2,0,4,7,5,2,7
66,1,0,0,3,2,1,5,8,6,NA,NA
66,1,0,0,3,2,0,4,NA,NA,NA,NA
66,1,1,0,3,2,1,5,7,6,2,0
66,1,0,0,3,2,0,3,NA,6,2,1
66,1,0,1,3,2,1,9,8,5,2,3
66,1,0,0,3,2,0,2,7,6,2,5
66,1,0,0,3,2,0,4,6,5,2,2
66,1,0,0,3,2,1,8,8,7,2,6
67,1,0,0,6,6,1,8,7,5,2,1
67,1,0,0,6,6,0,5,7,1,2,0
67,1,0,0,6,6,0,NA,NA,NA,NA,NA
67,1,0,0,6,6,0,NA,NA,NA,NA,NA
67,1,0,1,6,6,0,6,5,5,2,7
67,1,0,0,6,6,0,0,5,5,2,6
67,1,1,0,6,6,1,10,10,10,1,4
67,1,1,0,6,6,1,5,5,5,1,2
67,1,0,0,6,6,0,6,8,5,2,5
67,1,0,1,6,6,1,7,7,5,2,1
68,1,0,0,1,5,0,6,5,0,2,4
68,1,0,0,1,5,0,5,6,0,2,5
68,1,0,0,1,5,0,6,5,0,2,NA
68,1,0,0,1,5,0,5,6,0,2,NA
68,1,0,0,1,5,0,3,5,5,2,2
68,1,0,0,1,5,0,4,6,0,2,1
68,1,0,0,1,5,1,8,6,3,2,1
68,1,0,0,1,5,0,4,7,5,2,3
68,1,0,0,1,5,0,3,6,0,2,0
68,1,0,0,1,5,0,6,6,5,2,4
69,1,1,1,2,6,1,7,5,4,2,5
69,1,0,1,2,6,0,4,7,2,2,6
69,1,0,0,2,6,0,4,4,1,2,NA
69,1,0,0,2,6,0,5,6,4,2,NA
69,1,0,0,2,6,0,4,7,3,2,1
69,1,0,1,2,6,0,2,8,4,2,0
69,1,1,0,2,6,1,8,8,4,2,2
69,1,0,0,2,6,0,1,8,3,2,4
69,1,0,0,2,6,0,4,8,3,2,1
69,1,0,0,2,6,0,5,5,4,2,5
70,1,1,1,2,5,1,8,7,3,2,3
70,1,0,1,2,5,0,5,7,2,2,4
70,1,0,0,2,5,0,6,7,2,2,NA
70,1,0,0,2,5,0,NA,NA,NA,NA,NA
70,1,0,0,2,5,0,6,6,2,2,3
70,1,0,1,2,5,0,5,9,2,2,2
70,1,0,0,2,5,0,8,7,2,2,0
70,1,0,0,2,5,0,5,9,2,2,2
70,1,0,0,2,5,0,6,9,2,2,1
70,1,0,0,2,5,0,7,7,3,2,3
71,1,0,1,2,5,1,9,8,1,2,2
71,1,1,1,2,5,1,6,8,3,2,1
71,1,1,0,2,5,1,6,6,2,2,NA
71,1,0,0,2,5,0,NA,NA,NA,NA,NA
71,1,0,0,2,5,0,4,6,0,2,8
71,1,1,1,2,5,1,6,8,0,2,7
71,1,0,0,2,5,0,10,8,0,2,5
71,1,0,0,2,5,0,6,6,0,2,3
71,1,0,0,2,5,0,7,9,0,2,6
71,1,0,0,2,5,1,8,9,1,2,2
72,1,0,1,2,5,1,7,7,7,2,1
72,1,0,1,2,5,0,5,8,6,2,0
72,1,0,0,2,5,1,6,7,4,2,NA
72,1,0,0,2,5,0,6,7,3,2,NA
72,1,0,0,2,5,0,5,7,6,2,7
72,1,0,1,2,5,0,5,7,7,2,6
72,1,0,0,2,5,1,7,7,5,2,4
72,1,0,0,2,5,0,5,8,6,2,2
72,1,0,0,2,5,0,6,8,5,2,5
72,1,0,0,2,5,0,5,7,7,2,1
73,1,0,1,2,6,0,7,6,5,2,1
73,1,0,1,2,6,0,6,6,6,2,0
73,1,0,0,2,6,0,5,7,4,2,NA
73,1,0,0,2,6,0,NA,NA,NA,NA,NA
73,1,0,0,2,6,0,4,6,7,2,7
73,1,0,1,2,6,0,3,7,3,NA,6
73,1,0,0,2,6,1,7,7,6,2,4
73,1,0,0,2,6,0,4,7,7,2,2
73,1,0,0,2,6,0,3,6,1,2,5
73,1,0,0,2,6,0,6,7,5,2,1
74,1,0,1,2,5,0,8,8,1,2,2
74,1,0,1,2,5,0,7,6,2,2,3
74,1,1,0,2,5,1,8,7,6,2,NA
74,1,0,0,2,5,0,7,7,1,2,NA
74,1,0,0,2,5,0,6,8,1,2,4
74,1,0,1,2,5,0,5,10,6,2,3
74,1,1,0,2,5,1,10,9,6,2,1
74,1,0,0,2,5,0,7,7,3,2,1
74,1,0,0,2,5,1,8,7,7,2,2
74,1,0,0,2,5,0,7,8,3,2,2
75,1,0,0,6,6,1,8,6,5,2,1
75,1,0,0,6,6,1,6,7,5,2,2
75,1,0,0,6,6,1,7,6,5,2,NA
75,1,0,0,6,6,0,NA,NA,NA,NA,NA
75,1,0,1,6,6,1,5,7,5,2,5
75,1,1,0,6,6,1,6,8,6,2,4
75,1,0,0,6,6,1,6,6,5,2,2
75,1,0,0,6,6,0,5,6,5,2,0
75,1,1,0,6,6,1,6,7,7,2,3
75,1,0,1,6,6,1,6,6,7,2,1
76,0,1,0,2,2,1,5,5,5,2,6
76,0,0,1,2,2,0,4,5,2,2,8
76,0,0,0,2,2,0,2,4,2,2,8
76,0,0,1,2,2,1,10,10,7,2,5
76,0,0,1,2,2,0,2,5,2,2,5
76,0,0,1,2,2,1,6,8,2,2,6
76,0,0,0,2,2,0,1,NA,1,2,4
76,0,0,0,2,2,0,1,5,2,NA,12
76,0,0,1,2,2,0,1,8,2,2,2
76,0,0,1,2,2,0,6,5,2,2,8
76,0,0,1,2,2,0,2,5,2,2,7
76,0,1,0,2,2,1,5,8,5,2,9
76,0,0,0,2,2,1,4,8,5,2,12
76,0,1,1,2,2,1,8,7,5,2,13
76,0,0,1,2,2,1,5,5,5,2,10
76,0,1,0,2,2,1,5,6,5,2,9
76,0,1,1,2,2,1,5,6,5,2,6
76,0,0,0,2,2,1,2,8,5,2,7
77,0,1,0,2,1,1,4,8,4,2,6
77,0,0,1,2,1,0,4,6,6,2,4
77,0,0,0,2,1,0,4,7,1,2,4
77,0,1,1,2,1,1,6,6,4,2,7
77,0,1,1,2,1,1,8,9,5,2,17
77,0,1,1,2,1,1,10,8,5,2,6
77,0,0,0,2,1,0,4,6,7,2,8
77,0,0,0,2,1,0,3,6,6,2,0
77,0,0,1,2,1,1,6,6,6,2,10
77,0,0,1,2,1,1,9,7,5,2,4
77,0,0,1,2,1,0,6,5,3,2,5
77,0,1,0,2,1,1,7,8,5,2,3
77,0,0,0,2,1,0,5,7,5,2,0
77,0,1,1,2,1,1,9,9,7,2,1
77,0,0,1,2,1,1,9,7,6,2,2
77,0,0,0,2,1,0,6,7,4,2,3
77,0,0,1,2,1,1,8,8,4,2,6
77,0,0,0,2,1,0,4,7,2,2,5
78,0,0,0,3,2,0,4,9,1,2,5
78,0,0,0,3,2,0,2,9,1,2,3
78,0,0,1,3,2,0,2,9,2,2,3
78,0,0,0,3,2,0,9,9,1,2,6
78,0,0,0,3,2,0,7,9,2,2,16
78,0,0,0,3,2,1,7,9,2,2,5
78,0,0,0,3,2,0,2,9,1,2,7
78,0,0,0,3,2,0,2,9,2,2,1
78,0,0,0,3,2,0,3,8,2,2,9
78,0,0,0,3,2,1,5,9,2,2,3
78,0,0,0,3,2,0,9,9,1,2,4
78,0,0,0,3,2,1,7,9,1,2,2
78,0,1,1,3,2,1,5,9,1,2,1
78,0,1,0,3,2,1,9,9,1,2,2
78,0,0,0,3,2,0,7,7,1,2,1
78,0,1,0,3,2,1,7,10,3,2,2
78,0,0,0,3,2,0,2,5,1,2,5
78,0,0,0,3,2,0,5,9,2,2,4
79,0,0,1,4,2,0,5,7,5,2,2
79,0,0,0,4,2,0,5,6,5,2,0
79,0,0,0,4,2,0,7,7,5,1,0
79,0,0,0,4,2,1,7,7,5,2,3
79,0,0,0,4,2,0,2,2,2,2,13
79,0,0,0,4,2,0,7,7,5,2,2
79,0,0,0,4,2,0,4,6,5,2,4
79,0,0,1,4,2,0,4,6,5,2,4
79,0,0,0,4,2,0,2,2,2,2,6
79,0,0,0,4,2,0,5,5,5,2,0
79,0,1,0,4,2,1,NA,7,6,5,1
79,0,0,0,4,2,1,6,6,5,2,1
79,0,0,0,4,2,0,5,5,5,2,4
79,0,1,0,4,2,1,5,7,5,2,5
79,0,1,0,4,2,1,6,6,5,1,2
79,0,0,1,4,2,0,5,5,5,2,1
79,0,0,0,4,2,0,4,4,4,2,2
79,0,0,1,4,2,0,6,6,5,2,1
80,0,0,1,4,1,0,1,8,5,2,1
80,0,0,0,4,1,0,7,9,8,2,1
80,0,0,0,4,1,0,6,8,8,2,1
80,0,0,0,4,1,1,8,8,7,2,2
80,0,0,0,4,1,0,6,7,6,NA,12
80,0,0,0,4,1,1,8,8,2,2,1
80,0,0,0,4,1,0,6,8,7,2,3
80,0,0,1,4,1,0,6,7,8,2,5
80,0,1,0,4,1,1,8,8,8,1,5
80,0,0,0,4,1,1,7,8,7,2,1
80,0,0,0,4,1,1,8,8,7,1,0
80,0,1,0,4,1,1,8,9,8,2,2
80,0,0,0,4,1,0,7,8,6,2,5
80,0,0,0,4,1,0,6,8,9,2,6
80,0,0,0,4,1,1,8,8,8,2,3
80,0,1,1,4,1,1,8,8,8,2,2
80,0,0,0,4,1,0,6,8,7,2,1
80,0,0,1,4,1,0,7,8,8,2,0
81,0,0,0,2,5,0,2,10,8,2,0
81,0,0,1,2,5,0,3,7,8,2,2
81,0,0,0,2,5,0,2,8,6,2,2
81,0,0,1,2,5,0,8,9,5,2,1
81,0,0,1,2,5,0,7,6,2,2,11
81,0,1,1,2,5,1,8,8,7,2,0
81,0,0,0,2,5,0,3,8,8,2,2
81,0,0,0,2,5,0,3,9,3,2,6
81,0,0,1,2,5,0,2,10,5,2,4
81,0,0,1,2,5,0,4,8,8,2,2
81,0,1,1,2,5,1,6,8,8,2,1
81,0,0,0,2,5,0,9,9,7,2,3
81,0,0,0,2,5,0,4,8,2,2,6
81,0,0,1,2,5,0,2,6,10,2,7
81,0,1,1,2,5,1,7,7,9,2,4
81,0,0,0,2,5,0,6,8,7,2,3
81,0,0,1,2,5,0,6,7,2,2,0
81,0,0,0,2,5,0,4,9,8,2,1
82,0,1,0,6,1,1,7,10,8,2,3
82,0,0,0,6,1,0,4,7,7,2,1
82,0,0,0,6,1,0,5,8,8,2,1
82,0,0,0,6,1,0,8,10,7,2,4
82,0,0,0,6,1,0,7,7,7,2,14
82,0,1,0,6,1,1,8,10,8,2,3
82,0,0,1,6,1,1,5,10,8,2,5
82,0,0,0,6,1,0,5,10,8,2,3
82,0,0,0,6,1,0,4,9,8,2,7
82,0,0,0,6,1,0,6,8,7,2,1
82,0,0,0,6,1,0,8,9,7,2,2
82,0,1,0,6,1,1,7,9,8,2,0
82,0,0,0,6,1,0,5,9,8,2,3
82,0,1,0,6,1,1,7,9,8,2,4
82,0,0,0,6,1,1,7,10,8,2,1
82,0,1,0,6,1,1,6,10,8,2,0
82,0,0,0,6,1,0,7,8,7,2,3
82,0,0,0,6,1,0,6,9,8,2,2
83,0,0,0,3,2,0,4,7,3,2,7
83,0,0,0,3,2,0,5,8,4,2,9
83,0,0,1,3,2,0,4,8,2,2,9
83,0,0,0,3,2,0,8,7,4,2,6
83,0,0,0,3,2,0,5,7,2,2,4
83,0,1,0,3,2,1,8,8,4,2,7
83,0,0,0,3,2,0,4,7,2,2,5
83,0,0,0,3,2,0,5,8,3,2,13
83,0,0,0,3,2,0,5,8,3,2,3
83,0,0,0,3,2,0,7,8,4,2,9
83,0,0,0,3,2,0,7,8,3,2,8
83,0,0,0,3,2,0,5,8,3,2,10
83,0,0,1,3,2,0,5,8,3,2,13
83,0,1,0,3,2,1,8,8,3,2,14
83,0,0,0,3,2,0,5,9,4,2,11
83,0,0,0,3,2,0,4,8,3,2,10
83,0,0,0,3,2,0,4,8,2,2,7
