"idcode","rec","rel","fun","clar","home","class","fac"
176655,1,5,4,4,4,4,4
176655,0,NA,NA,NA,NA,NA,NA
176655,1,5,3,4,4,4,4
176655,0,4,5,5,4,4,3
176655,0,3,4,5,4,3,3
176655,0,4,3,3,3,3,3
176658,0,3,4,3,4,3,4
176658,0,3,4,4,4,3,4
176658,0,3,4,4,4,3,4
176658,0,3,4,4,4,4,4
176658,0,NA,NA,NA,NA,NA,NA
176658,1,4,4,4,4,4,4
176658,0,4,4,4,4,4,4
176658,0,4,4,4,4,4,4
176658,0,4,4,4,4,3,3
176658,0,4,4,4,4,3,3
176658,0,4,4,4,4,4,3
176658,0,4,4,4,4,3,3
176658,1,5,4,4,4,4,4
176658,0,3,4,4,4,3,4
176658,0,4,4,4,4,3,4
176658,1,5,5,5,5,5,5
176658,0,4,4,4,4,3,3
176658,0,4,4,3,4,3,3
176659,1,3,4,3,NA,4,4
176659,1,3,3,NA,4,4,3
176659,0,3,3,3,3,2,3
176659,0,3,3,3,3,3,3
176659,0,NA,NA,NA,NA,NA,NA
176659,1,4,5,5,NA,4,4
176659,1,4,5,4,4,4,3
176659,0,NA,NA,NA,NA,NA,NA
176659,1,4,3,3,3,2,3
176659,1,4,4,4,3,3,3
176659,0,3,4,NA,NA,1,1
176659,0,4,3,3,NA,NA,3
176659,0,5,4,NA,NA,1,2
176659,0,4,3,3,3,1,2
176659,0,5,3,3,NA,1,2
176659,0,3,3,NA,3,2,3
176659,0,3,4,3,NA,NA,3
176659,0,3,3,NA,2,1,3
176660,0,3,3,2,3,2,1
176660,0,3,3,3,3,3,3
176660,0,3,3,3,3,2,1
176660,1,3,4,4,4,3,4
176660,1,4,4,3,4,3,4
176660,1,3,4,4,4,4,3
176660,1,4,3,4,4,3,3
176660,1,4,4,4,4,3,4
176660,1,3,4,4,3,3,3
176660,0,NA,NA,NA,NA,NA,NA
176660,1,4,4,3,3,4,3
176660,0,4,3,3,3,3,2
176660,0,NA,NA,NA,NA,NA,NA
176660,0,3,4,3,3,3,3
176660,1,5,3,3,3,2,3
176660,0,3,3,3,4,3,3
176660,1,4,3,3,3,3,3
176660,1,3,4,3,3,3,3
176661,0,4,4,4,4,1,3
176661,0,NA,NA,NA,NA,NA,NA
176661,1,5,5,4,5,4,5
176661,0,5,5,5,5,5,4
176661,0,NA,NA,NA,NA,NA,NA
176661,0,5,5,4,4,4,4
176661,0,3,5,3,2,1,1
176661,0,4,4,4,5,4,3
176661,0,5,5,5,5,5,4
176661,1,5,5,5,4,4,5
176661,0,3,5,3,3,1,1
176661,0,3,5,3,3,3,2
176661,0,3,5,2,2,2,1
176661,0,5,5,5,5,5,5
176661,0,4,4,4,4,3,3
176661,0,5,5,4,5,4,4
176661,0,4,4,3,3,3,3
176661,0,4,5,3,5,4,3
176661,0,5,5,4,4,4,4
176661,0,5,5,4,5,3,NA
176662,1,4,4,4,4,4,4
176662,0,3,4,4,4,4,4
176662,1,4,4,4,4,4,4
176662,1,4,4,4,4,4,NA
176662,0,4,4,4,4,4,4
176662,1,4,4,4,4,4,4
176662,0,NA,NA,NA,NA,NA,NA
176662,0,3,4,3,3,3,4
176662,1,4,4,5,4,4,NA
176662,1,4,4,4,4,4,4
176662,1,4,4,4,4,4,4
176662,0,3,4,3,3,3,4
176662,0,3,4,3,3,3,4
176662,1,3,4,4,4,4,NA
176662,1,4,4,4,4,4,NA
176662,0,NA,NA,NA,NA,NA,NA
176662,0,4,4,4,4,4,4
176662,1,4,4,4,4,4,4
176662,1,4,4,4,4,4,4
176662,0,3,4,4,4,4,4
176663,1,3,4,3,3,3,3
176663,1,3,4,4,4,3,3
176663,0,3,4,3,4,3,3
176663,0,3,4,3,4,3,3
176663,1,3,4,4,3,4,4
176663,1,4,4,4,4,4,3
176663,0,2,3,2,2,1,2
176663,1,3,4,4,4,3,3
176663,1,4,4,4,4,4,3
176663,1,4,4,4,4,4,3
176663,0,4,4,3,4,3,3
176663,1,4,4,4,4,4,4
176663,0,3,4,3,3,3,3
176663,1,4,4,4,4,4,4
176663,1,3,4,4,4,4,3
176663,0,NA,NA,NA,NA,NA,NA
176663,0,3,4,4,4,3,3
176663,1,4,4,4,4,3,4
176663,1,4,3,3,4,3,4
176663,0,3,3,3,3,3,3
176664,1,4,5,5,4,4,3
176664,0,3,4,5,4,4,3
176664,0,2,5,3,4,3,3
176664,1,4,4,5,4,5,3
176664,1,4,5,5,5,4,3
176664,1,4,4,3,5,4,3
176664,0,2,4,3,4,3,3
176664,0,3,4,5,4,4,4
176664,1,5,4,4,5,3,3
176664,0,3,5,4,5,4,3
176664,1,5,5,5,5,4,4
176664,1,4,5,4,4,4,4
176664,0,3,4,3,3,3,3
176664,1,4,4,5,4,4,3
176664,1,4,5,4,5,4,3
176664,0,5,4,3,5,3,2
176664,1,5,5,5,5,4,4
176664,1,4,4,3,5,4,3
176664,1,4,5,4,5,4,3
176664,1,5,4,3,4,4,3
176667,0,3,4,4,3,4,4
176667,1,4,3,5,4,4,4
176667,0,2,3,3,3,5,3
176667,0,3,3,3,3,4,3
176667,0,4,4,4,3,3,4
176667,1,5,4,4,4,4,4
176667,1,NA,NA,NA,NA,NA,NA
176667,0,3,4,3,3,3,3
176667,1,4,4,4,4,4,3
176667,1,4,4,4,3,3,3
176667,0,4,3,3,3,3,3
176667,0,3,3,2,3,3,2
176667,0,NA,NA,NA,NA,NA,NA
176667,0,4,4,4,4,4,4
176667,0,4,4,4,3,3,4
176667,1,5,4,3,4,4,3
176667,0,3,4,3,3,3,3
176667,0,4,4,4,4,3,3
176667,0,3,4,3,3,4,4
176667,0,3,5,3,4,3,3
176669,0,NA,NA,NA,NA,NA,NA
176669,1,5,4,3,3,3,4
176669,0,4,4,4,4,3,4
176669,1,5,4,5,5,3,3
176669,1,5,4,4,4,4,4
176669,1,5,4,5,5,4,3
176669,0,3,3,3,3,2,4
176669,0,3,3,3,3,2,4
176669,0,NA,NA,NA,NA,NA,NA
176669,1,4,4,5,5,3,3
176669,1,3,4,3,3,3,3
176669,1,4,5,3,3,2,4
176669,1,3,5,3,3,3,5
176669,1,5,5,5,5,5,5
176669,1,NA,NA,NA,NA,NA,NA
176669,0,NA,NA,NA,NA,NA,NA
176669,0,NA,NA,NA,NA,NA,NA
176669,1,4,4,3,5,2,1
176669,1,5,5,4,5,5,4
176669,1,4,5,4,3,3,3
176670,0,3,5,4,3,2,3
176670,0,3,3,3,2,2,2
176670,0,2,3,2,3,1,3
176670,0,3,3,3,4,3,3
176670,0,3,5,4,5,4,3
176670,1,4,5,5,5,5,4
176670,0,2,5,3,4,2,1
176670,0,3,4,3,3,2,2
176670,0,3,3,3,3,2,3
176670,0,4,4,4,5,3,4
176670,0,2,4,1,3,1,2
176670,0,2,4,1,3,1,2
176670,0,3,5,3,3,2,2
176670,0,3,4,4,3,4,3
176670,1,4,4,4,4,4,4
176670,0,NA,NA,NA,NA,NA,NA
176670,1,5,4,3,3,3,4
176670,0,4,5,4,5,5,3
176670,0,3,2,3,3,1,1
176670,0,NA,NA,NA,NA,NA,NA
176675,0,3,4,4,3,2,3
176675,0,2,3,3,3,2,3
176675,0,NA,NA,NA,NA,NA,NA
176675,0,2,3,3,4,3,4
176675,0,2,4,3,3,2,3
176675,1,3,3,3,4,4,3
176675,0,1,3,1,2,1,2
176675,0,2,3,3,3,2,3
176675,1,5,4,4,3,4,4
176675,1,4,4,4,3,3,4
176675,1,4,3,3,3,3,3
176675,0,3,3,3,3,2,3
176675,0,2,3,2,2,2,2
176675,0,2,2,3,3,2,3
176675,0,2,3,2,3,2,3
176675,1,3,4,3,3,2,3
176675,1,3,4,4,4,3,4
176675,1,3,4,4,5,3,3
176675,0,2,3,1,2,1,2
176675,1,3,5,4,4,3,4
176678,0,3,4,3,5,3,3
176678,0,3,3,3,4,2,3
176678,0,3,4,3,5,3,3
176678,0,4,4,4,4,3,3
176678,0,4,4,4,4,3,4
176678,1,4,5,4,3,4,3
176678,0,3,4,3,3,2,3
176678,0,3,4,4,4,3,4
176678,0,3,4,3,3,2,3
176678,1,4,4,4,5,4,4
176678,0,4,4,3,3,3,4
176678,0,4,5,3,3,3,3
176678,0,4,5,4,3,3,3
176678,0,3,3,4,3,3,3
176678,1,4,4,4,3,3,4
176678,0,NA,NA,NA,NA,NA,NA
176678,1,4,4,3,3,3,4
176678,0,3,4,3,4,3,3
176678,0,3,4,3,4,3,3
176678,0,3,4,3,4,3,3
176679,0,4,5,4,4,4,2
176679,0,4,4,4,4,4,1
176679,0,NA,NA,NA,NA,NA,NA
176679,1,4,5,3,5,4,2
176679,0,4,4,3,4,3,2
176679,1,4,5,4,5,3,2
176679,0,3,5,3,5,3,2
176679,0,5,5,3,4,3,2
176679,1,3,4,3,4,4,3
176679,0,4,3,4,5,3,2
176679,1,4,5,4,4,5,2
176679,0,4,5,5,4,5,2
176679,0,4,5,4,4,3,2
176679,0,5,3,4,4,4,2
176679,1,4,5,4,4,4,3
176679,0,3,4,4,5,3,2
176679,0,3,4,4,4,3,2
176679,0,3,3,3,5,3,2
176679,0,3,3,3,3,3,1
176682,0,3,3,3,3,3,3
176682,0,3,3,5,3,4,3
176682,1,3,3,3,3,4,3
176682,1,3,4,4,4,4,3
176682,0,3,4,3,4,3,3
176682,0,3,4,5,5,4,3
176682,0,3,4,4,4,3,3
176682,1,4,4,3,4,3,3
176682,0,3,5,4,5,4,3
176682,1,4,4,5,4,4,3
176682,1,5,5,5,5,5,5
176682,1,4,3,4,3,4,3
176682,1,3,4,4,3,4,3
176682,1,3,4,4,4,3,3
176682,0,3,4,4,4,3,3
176682,0,3,4,4,4,4,3
176682,1,3,4,4,4,4,3
176682,1,4,4,4,4,4,3
176682,0,3,3,5,3,3,3
176685,0,3,4,4,4,NA,4
176685,1,4,3,5,4,3,5
176685,0,4,4,5,4,4,3
176685,1,3,5,5,5,NA,4
176685,0,4,4,4,5,3,3
176685,0,3,4,5,4,3,3
176685,0,3,5,3,3,NA,3
176685,1,5,5,4,4,NA,3
176685,0,3,5,4,4,NA,3
176685,1,4,4,5,5,3,3
176685,1,3,5,4,4,5,3
176685,1,5,5,5,5,5,5
176685,1,5,5,5,5,4,4
176685,1,5,5,5,4,4,5
176685,1,4,4,5,5,5,4
176685,0,3,4,4,4,NA,3
176685,1,4,4,4,4,NA,3
176685,1,4,5,4,5,NA,3
176685,0,3,5,3,5,1,NA
176687,0,4,4,4,4,4,4
176687,1,4,5,5,5,4,4
176687,1,4,4,4,4,4,4
176687,1,4,5,4,5,4,4
176687,0,3,4,4,4,3,4
176687,0,3,4,4,4,4,4
176687,0,3,4,4,4,4,4
176687,1,5,4,4,4,4,4
176687,0,3,4,4,4,4,3
176687,0,4,5,4,4,4,4
176687,1,4,4,4,4,4,4
176687,1,5,4,4,4,4,4
176687,1,4,4,4,4,4,4
176687,0,4,4,4,4,4,3
176687,1,4,5,4,5,4,4
176687,1,4,4,4,4,4,4
176687,0,4,4,4,4,4,4
176687,1,4,4,5,5,4,4
176687,0,4,3,3,3,3,5
176688,0,3,4,3,4,3,3
176688,0,3,3,3,3,3,2
176688,1,3,4,3,4,3,5
176688,0,3,4,4,4,4,3
176688,0,3,4,3,3,4,2
176688,0,2,4,4,4,4,2
176688,0,3,4,4,3,3,3
176688,0,3,4,3,4,3,3
176688,0,2,4,4,4,4,2
176688,0,3,4,4,4,3,2
176688,0,3,4,3,4,3,2
176688,0,3,3,3,4,3,2
176688,0,3,3,3,4,3,2
176688,0,3,4,4,4,3,2
176688,0,3,4,4,4,3,3
176688,0,3,4,4,NA,3,2
176688,0,3,4,3,3,3,2
176688,0,3,4,3,4,3,3
176688,0,2,1,3,2,1,1
176690,1,3,5,3,3,NA,4
176690,1,4,4,4,NA,NA,4
176690,0,NA,NA,NA,NA,NA,NA
176690,1,4,3,3,4,NA,1
176690,1,3,5,3,NA,NA,3
176690,1,3,5,3,NA,NA,3
176690,1,3,5,3,NA,NA,4
176690,1,4,5,3,NA,NA,NA
176690,1,3,4,3,3,NA,3
176690,1,4,5,4,4,NA,4
176690,1,4,5,3,4,NA,4
176690,1,3,4,3,4,NA,3
176690,1,4,5,3,NA,NA,4
176690,1,4,3,3,3,NA,3
176690,1,4,4,4,4,NA,4
176690,1,3,4,3,4,NA,4
176690,1,3,4,4,4,NA,4
176690,1,3,4,3,4,NA,3
176690,1,3,3,3,3,NA,4
176691,0,3,5,2,3,2,3
176691,0,4,3,3,3,3,3
176691,0,4,3,2,3,3,3
176691,0,3,3,3,3,3,3
176691,1,4,4,3,5,4,3
176691,0,3,4,3,5,2,4
176691,0,3,3,2,2,2,4
176691,0,5,4,3,3,3,3
176691,0,3,4,3,4,2,3
176691,0,3,4,4,3,2,3
176691,0,3,5,4,4,3,4
176691,0,3,3,3,5,3,4
176691,0,4,3,4,3,3,3
176691,1,4,5,4,3,3,4
176691,0,4,4,3,4,3,4
176691,0,3,3,3,3,3,3
176691,0,3,3,3,3,3,3
176691,0,3,3,3,3,3,3
176691,0,3,4,3,3,3,5
176692,0,2,2,2,3,2,1
176692,1,4,4,5,5,3,3
176692,0,3,2,1,5,1,2
176692,1,4,4,4,5,3,3
176692,0,3,5,3,5,2,3
176692,0,2,4,3,5,2,2
176692,0,2,5,4,5,2,3
176692,1,5,4,4,4,4,3
176692,0,3,5,4,5,3,2
176692,0,2,2,5,5,2,1
176692,0,3,4,3,3,3,2
176692,0,2,2,3,4,2,1
176692,1,4,5,4,4,5,4
176692,1,5,5,4,5,4,3
176692,0,3,4,4,4,3,2
176692,0,1,2,1,4,1,1
176692,1,3,4,4,4,4,2
176692,0,3,3,2,4,1,2
176692,0,1,1,1,1,1,5
176693,1,4,4,4,4,4,4
176693,1,4,4,4,3,3,3
176693,1,4,4,4,4,4,3
176693,0,3,3,3,5,3,3
176693,1,4,4,4,4,5,3
176693,0,3,4,3,4,3,3
176693,1,4,5,4,3,3,3
176693,0,4,4,3,3,3,3
176693,1,3,4,3,4,3,3
176693,1,4,4,4,4,4,4
176693,1,4,4,4,4,4,4
176693,1,4,4,4,4,4,3
176693,1,4,4,4,4,4,3
176693,0,4,4,4,3,3,3
176693,1,4,4,4,4,4,4
176693,0,4,4,4,4,3,3
176693,0,4,4,4,4,3,4
176693,1,4,4,3,4,3,3
176693,0,NA,NA,NA,NA,NA,NA
176694,0,3,4,4,4,4,3
176694,1,4,5,4,3,4,4
176694,0,NA,NA,NA,NA,NA,NA
176694,1,4,4,4,5,4,4
176694,0,3,5,3,4,3,2
176694,0,3,5,4,4,4,4
176694,0,2,3,3,4,3,2
176694,1,4,4,4,4,4,4
176694,0,3,4,3,4,3,3
176694,0,3,4,4,4,3,4
176694,0,3,5,3,4,4,2
176694,0,4,4,4,4,3,2
176694,0,3,5,4,3,3,4
176694,1,4,4,3,4,4,4
176694,0,5,4,4,5,3,3
176694,0,3,4,4,4,4,4
176694,0,4,4,3,4,4,3
176694,0,3,3,3,5,2,1
176694,0,3,3,3,5,1,1
176696,1,4,4,3,4,4,3
176696,1,4,5,5,5,3,2
176696,0,NA,NA,NA,NA,NA,NA
176696,1,4,5,4,5,3,2
176696,0,4,5,3,4,2,1
176696,0,3,5,3,5,2,1
176696,0,3,5,3,4,3,3
176696,1,4,5,3,5,3,3
176696,1,3,4,4,5,4,4
176696,0,3,4,3,4,3,3
176696,1,3,4,3,3,3,4
176696,1,4,5,5,4,3,3
176696,0,4,5,4,4,3,3
176696,1,4,5,4,4,3,2
176696,1,4,4,5,4,3,2
176696,1,3,5,3,3,3,3
176696,1,4,4,3,4,3,3
176696,1,3,5,3,5,3,3
176696,0,2,4,1,4,1,1
176697,1,4,4,5,5,4,4
176697,0,3,4,4,4,4,3
176697,0,4,3,3,3,3,3
176697,1,4,4,4,4,4,4
176697,1,4,4,4,4,4,4
176697,1,4,4,5,4,5,4
176697,1,5,5,5,5,5,4
176697,1,3,4,5,4,4,4
176697,1,5,5,5,4,4,4
176697,1,5,5,4,5,4,4
176697,1,5,4,5,4,4,4
176697,0,2,5,2,4,1,2
176697,1,5,5,5,4,4,4
176697,1,4,4,4,4,4,3
176697,1,3,5,4,4,4,3
176697,1,4,5,4,4,5,4
176697,0,4,4,4,4,4,3
176697,0,3,4,4,4,4,3
176698,0,NA,NA,NA,NA,NA,NA
176698,0,3,4,4,NA,4,4
176698,0,3,4,3,5,NA,3
176698,0,3,NA,2,NA,3,2
176698,1,3,5,5,NA,NA,5
176698,1,4,5,5,NA,4,4
176698,1,3,4,4,NA,NA,3
176698,0,3,4,3,NA,2,3
176698,1,5,4,5,NA,NA,3
176698,0,3,4,4,NA,4,2
176698,1,4,5,5,NA,NA,4
176698,0,2,4,1,2,1,2
176698,0,3,3,3,NA,NA,NA
176698,1,3,5,5,4,NA,4
176698,1,3,5,5,NA,4,3
176698,0,3,4,3,NA,5,2
176698,0,3,4,4,NA,4,4
176698,0,4,4,4,NA,NA,2
176699,0,NA,NA,NA,NA,NA,NA
176699,0,NA,NA,NA,NA,NA,NA
176699,0,NA,NA,NA,NA,NA,NA
176699,0,3,3,3,5,NA,4
176699,0,NA,NA,NA,NA,NA,NA
176699,0,3,4,5,3,NA,5
176699,0,4,5,5,4,5,5
176699,0,3,4,4,NA,4,4
176699,0,4,5,4,5,NA,4
176699,1,4,5,4,3,NA,4
176699,0,NA,NA,NA,NA,NA,NA
176699,0,3,4,3,4,2,3
176699,0,3,3,4,NA,4,5
176699,0,3,3,3,4,NA,5
176699,0,NA,NA,NA,NA,NA,NA
176699,0,NA,NA,NA,NA,NA,NA
176699,0,3,3,3,4,3,4
176699,0,NA,NA,NA,NA,NA,NA
176701,0,2,3,3,3,NA,2
176701,0,2,3,3,3,3,3
176701,0,2,3,3,3,NA,3
176701,0,2,3,2,4,NA,3
176701,0,2,3,3,3,NA,3
176701,0,3,3,4,3,NA,3
176701,0,3,3,3,3,NA,3
176701,0,1,4,3,3,NA,3
176701,0,3,3,4,4,NA,3
176701,0,3,3,3,3,NA,2
176701,1,4,3,4,4,2,4
176701,0,1,3,2,3,NA,3
176701,0,2,3,3,3,NA,4
176701,0,2,4,4,3,NA,3
176701,0,1,2,3,3,NA,4
176701,0,2,3,3,3,NA,3
176701,0,1,3,3,3,NA,2
176701,0,1,3,3,3,3,3
176702,1,3,4,4,4,4,2
176702,0,3,4,3,4,3,2
176702,1,3,4,4,4,4,3
176702,1,3,4,3,3,3,3
176702,1,4,5,4,3,3,5
176702,1,4,4,3,3,4,3
176702,0,3,4,3,3,2,3
176702,0,3,4,3,3,2,3
176702,1,5,4,3,4,3,3
176702,1,4,4,4,3,4,3
176702,1,4,4,4,3,4,3
176702,0,3,3,2,4,3,4
176702,1,4,4,3,3,4,3
176702,0,3,4,3,3,3,3
176702,0,3,4,3,3,3,3
176702,1,3,4,4,3,4,3
176702,0,3,4,3,3,3,2
176702,1,3,4,3,3,4,3
176705,0,3,5,4,5,2,2
176705,0,3,5,5,5,5,3
176705,0,4,5,5,5,5,3
176705,0,NA,NA,NA,NA,NA,NA
176705,0,4,5,5,NA,2,3
176705,0,3,5,5,5,5,3
176705,0,4,5,5,5,4,3
176705,0,3,5,5,5,5,2
176705,1,5,5,5,5,3,3
176705,0,4,5,5,5,2,2
176705,1,4,5,5,5,3,NA
176705,0,2,4,3,5,1,3
176705,1,4,4,5,4,2,3
176705,1,4,5,5,5,5,3
176705,0,3,5,5,5,5,3
176705,0,3,5,5,5,5,3
176705,0,3,5,5,5,NA,3
176705,0,NA,NA,NA,NA,NA,NA
176707,0,4,3,3,5,4,3
176707,0,3,4,3,4,5,3
176707,0,5,5,5,5,5,3
176707,0,5,5,5,5,5,5
176707,0,3,4,4,3,3,4
176707,1,4,4,5,3,4,3
176707,0,4,4,4,4,3,4
176707,0,4,5,4,5,3,4
176707,1,4,4,4,4,3,4
176707,1,4,4,4,4,3,3
176707,0,3,4,4,3,3,3
176707,0,3,4,4,5,2,3
176707,0,3,4,3,4,4,3
176707,1,4,3,3,4,5,4
176707,0,3,4,4,4,4,3
176707,0,3,4,4,4,5,3
176707,0,3,4,4,4,4,3
176707,0,3,3,2,4,4,3
176708,1,4,3,4,4,3,4
176708,0,4,5,5,4,4,2
176708,1,4,4,4,4,4,4
176708,1,4,4,4,3,3,5
176708,0,3,4,3,3,3,5
176708,1,3,4,4,4,4,5
176708,1,4,4,4,3,NA,4
176708,0,3,4,4,4,3,3
176708,1,5,4,5,5,NA,4
176708,0,3,3,3,3,NA,3
176708,1,4,4,4,4,4,4
176708,0,2,2,2,2,1,2
176708,0,3,4,4,4,4,4
176708,0,3,3,4,4,4,5
176708,0,3,4,4,5,4,2
176708,0,3,3,4,4,3,3
176708,0,3,2,2,2,2,1
176708,1,3,4,4,4,4,4
176709,0,3,3,3,5,3,3
176709,1,4,5,4,4,3,3
176709,1,4,4,4,4,4,3
176709,0,2,3,3,4,2,3
176709,0,3,3,3,3,2,3
176709,1,4,5,4,4,3,4
176709,1,4,4,4,4,4,4
176709,0,3,4,3,3,3,3
176709,0,4,3,3,3,3,3
176709,0,4,3,3,3,3,3
176709,1,3,4,4,4,3,3
176709,0,NA,NA,NA,NA,NA,NA
176709,0,4,4,4,3,4,3
176709,0,3,4,3,4,4,3
176709,0,3,4,3,4,2,3
176709,0,3,5,4,4,3,3
176709,0,4,3,3,3,3,3
176709,0,4,4,4,4,4,3
176710,1,4,4,5,5,3,3
176710,0,3,5,3,4,3,3
176710,0,3,2,4,4,2,3
176710,0,4,3,2,5,2,3
176710,0,3,5,3,3,3,3
176710,0,3,3,3,3,5,3
176710,1,5,5,4,2,3,4
176710,0,3,5,2,2,2,3
176710,0,4,3,4,2,3,3
176710,0,3,2,3,3,1,1
176710,1,4,3,3,5,3,4
176710,0,2,1,3,5,1,5
176710,1,4,4,3,3,4,2
176710,0,3,5,3,3,3,3
176710,0,3,5,2,3,2,3
176710,0,3,5,2,3,2,3
176710,0,3,3,2,3,2,1
176710,0,2,3,2,2,1,3
176712,0,4,4,4,4,4,3
176712,1,4,4,4,4,4,3
176712,1,4,4,4,3,3,3
176712,0,3,4,4,4,4,3
176712,1,4,5,4,4,4,4
176712,1,4,4,4,4,4,4
176712,0,4,4,4,4,3,3
176712,1,4,4,5,4,4,4
176712,1,5,4,5,5,4,4
176712,0,4,3,4,4,4,4
176712,1,4,4,5,4,4,3
176712,0,4,3,4,4,5,4
176712,1,4,4,5,5,5,4
176712,1,4,4,4,4,4,4
176712,0,3,4,4,4,3,4
176712,0,4,3,3,3,3,3
176712,0,4,4,5,4,3,3
176712,0,3,4,4,4,4,4
176713,0,4,4,3,4,4,3
176713,0,3,4,3,3,3,3
176713,0,3,3,3,3,3,2
176713,0,4,3,3,3,3,3
176713,0,4,4,3,3,4,4
176713,0,4,4,4,4,4,4
176713,0,4,4,4,3,3,4
176713,0,3,4,4,4,4,4
176713,0,5,4,4,3,4,4
176713,0,4,4,3,3,3,3
176713,1,5,4,4,3,4,4
176713,0,3,3,3,3,3,3
176713,0,4,3,4,3,3,3
176713,0,4,4,3,4,3,3
176713,0,3,4,3,3,3,4
176713,0,3,4,3,3,3,3
176713,0,3,4,3,3,3,3
176713,0,3,4,3,3,3,3
176714,1,5,5,3,5,4,NA
176714,1,5,5,5,5,3,1
176714,1,5,5,5,5,3,3
176714,1,5,5,4,5,3,2
176714,1,5,5,5,5,3,3
176714,1,5,5,5,5,4,NA
176714,1,5,5,5,5,3,3
176714,1,5,5,5,5,3,3
176714,1,5,5,3,4,3,3
176714,1,5,5,5,5,4,3
176714,1,5,5,5,5,3,3
176714,1,3,3,3,2,1,1
176714,1,4,3,3,4,3,2
176714,1,5,5,5,5,3,3
176714,1,5,5,4,4,3,3
176714,1,4,4,3,3,1,2
176714,1,4,4,4,4,3,1
176714,1,4,4,3,4,3,1
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176715,1,3,3,3,3,3,3
176716,1,3,4,4,4,3,3
176716,1,4,3,4,4,3,3
176716,1,3,4,4,3,3,3
176716,0,2,3,3,4,2,3
176716,1,3,3,4,4,3,3
176716,0,3,3,3,3,3,3
176716,1,3,4,4,4,3,3
176716,1,4,4,4,4,3,3
176717,1,3,4,3,4,3,4
176717,0,3,4,3,4,3,3
176717,1,3,5,4,5,4,3
176717,0,2,3,2,4,2,3
176717,0,2,2,2,4,2,2
176717,0,3,5,3,4,3,3
176717,1,4,4,3,4,4,4
176717,0,4,4,3,4,2,3
176718,0,4,4,4,4,3,3
176718,0,3,4,3,3,3,3
176718,0,4,4,3,3,3,4
176718,0,3,4,3,3,3,3
176718,0,3,3,4,3,3,3
176718,0,3,4,3,3,3,3
176718,0,3,4,4,5,3,3
176718,0,4,4,4,4,3,3
176719,1,3,4,3,3,4,4
176719,0,3,3,3,4,2,2
176719,0,2,4,2,3,2,4
176719,0,2,3,2,4,3,4
176719,0,1,2,1,5,2,1
176719,1,4,4,3,3,3,4
176719,1,3,4,3,5,4,4
176719,1,3,4,2,5,2,4
176722,1,5,5,4,5,4,5
176722,1,4,5,4,4,5,5
176722,1,4,5,4,4,4,4
176722,1,4,5,4,5,4,4
176722,1,5,5,5,4,5,4
176722,0,5,4,4,NA,4,4
176723,1,3,4,4,3,4,4
176723,0,3,5,3,3,3,3
176723,0,4,4,4,4,4,4
176723,0,4,4,3,4,3,3
176723,1,4,4,4,4,4,3
176723,1,4,4,4,4,3,4
176725,1,3,4,4,4,3,3
176725,0,3,4,3,3,3,3
176725,1,4,4,4,4,4,3
176725,0,4,4,3,5,3,2
176725,1,4,4,3,4,3,3
176725,1,4,4,4,4,3,3
176727,0,3,4,3,4,3,3
176727,0,3,4,3,4,3,3
176727,0,3,4,4,4,3,4
176727,0,3,5,4,4,5,4
176727,0,3,3,4,5,4,4
176727,0,3,3,3,4,3,3
176729,1,4,4,5,5,3,3
176729,0,3,5,4,4,3,3
176729,1,4,5,5,4,3,3
176729,0,NA,NA,NA,NA,NA,NA
176729,1,4,5,5,4,3,4
176729,0,3,5,4,4,3,3
176730,0,4,4,5,4,3,2
176730,0,3,5,4,4,2,2
176730,0,3,4,3,4,1,1
176730,0,3,4,4,4,2,2
176730,0,4,3,4,4,2,1
176730,0,3,4,3,4,2,1
176730,0,3,5,3,4,3,2
176730,0,3,4,4,3,2,2
176730,0,3,4,5,5,3,2
176730,0,3,3,4,4,3,2
176730,0,3,4,3,5,3,2
176730,0,2,3,3,4,2,2
176730,0,3,4,4,5,2,2
176730,0,3,4,4,5,2,2
176731,0,4,4,4,5,2,3
176731,0,4,4,4,4,2,3
176731,1,4,4,4,4,2,3
176731,0,3,5,4,4,3,2
176731,1,4,4,4,4,3,3
176731,0,3,2,2,3,1,1
176731,0,4,5,4,3,2,3
176731,0,4,5,4,4,2,3
176731,1,5,4,5,3,2,3
176731,0,4,3,3,4,2,2
176731,0,4,4,4,3,2,3
176731,0,3,4,3,4,2,2
176731,0,4,4,4,4,2,3
176731,0,2,4,3,3,1,2
176734,0,4,3,4,4,4,4
176734,0,4,3,3,3,3,4
176734,0,4,3,3,4,3,4
176734,0,3,4,5,4,4,4
176734,0,5,4,4,4,4,3
176734,0,4,5,4,4,4,4
176734,0,4,3,2,2,3,4
176734,1,5,5,5,5,5,5
176734,0,4,3,3,4,4,3
176734,0,4,4,4,4,4,4
