"annual_income_ppp","average_wk_hrs","education_months","region","job_type","gender","family_size","work_distance","languages"
103177,53,245,"Northern Europe","Skilled","M",6,0,1
102956,54,243,"Northern Europe","Skilled","M",5,0,1
102513,38,244,"Northern Europe","Skilled","M",5,0,1
102069,38,244,"Northern Europe","Skilled","M",5,0,1
101848,38,242,"Northern Europe","Skilled","M",5,0,1
119564,38,242,"Northern Europe","Skilled","M",5,0,1
112921,39,244,"Northern Europe","Skilled","M",5,0,1
110707,39,244,"Northern Europe","Skilled","M",5,0,1
108491,39,243,"Northern Europe","Skilled","M",5,0,1
101848,39,244,"Northern Europe","Skilled","M",5,0,1
99191,39,243,"Northern Europe","Skilled","M",5,0,1
98306,39,238,"Northern Europe","Skilled","M",6,0,1
97198,40,238,"Northern Europe","Skilled","M",5,0,1
96977,40,243,"Northern Europe","Skilled","M",5,0,1
96312,40,238,"Northern Europe","Skilled","M",5,0,1
92104,40,199,"Western Asia","Unskilled","M",NA,NA,NA
91662,40,199,"Western Asia","Unskilled","M",2,NA,NA
91219,40,199,"Western Asia","Unskilled","M",1,NA,NA
90776,40,199,"Western Asia","Unskilled","M",1,NA,NA
90333,40,198,"Western Asia","Unskilled","M",1,NA,NA
89890,40,197,"Western Asia","Unskilled","M",1,NA,NA
89447,40,184,"Western Asia","Unskilled","M",1,NA,NA
89004,41,178,"Western Asia","Unskilled","M",1,NA,NA
88341,54,173,"Western Asia","Unskilled","M",1,NA,NA
87898,54,174,"Western Asia","Unskilled","M",1,NA,NA
87012,41,173,"Western Asia","Unskilled","M",1,NA,NA
86347,41,173,"Western Asia","Unskilled","M",2,NA,NA
85462,41,170,"Western Asia","Unskilled","M",2,NA,NA
84798,42,168,"Western Asia","Unskilled","M",2,NA,NA
83912,42,164,"Western Asia","Unskilled","M",2,NA,NA
83247,42,161,"Western Asia","Unskilled","F",2,NA,NA
69517,48,134,"Southern Asia","Unskilled","M",NA,2,1
69075,48,130,"Southern Asia","Unskilled","M",1,15,2
68632,48,129,"Southern Asia","Unskilled","M",1,15,2
67968,49,128,"Southern Asia","Unskilled","M",1,14,2
67525,49,127,"Southern Asia","Unskilled","M",2,14,2
66639,49,127,"Southern Asia","Unskilled","M",2,0,1
65975,49,125,"Southern Asia","Unskilled","M",2,0,1
65532,55,125,"Southern Asia","Unskilled","M",2,1,1
65089,55,118,"Southern Asia","Unskilled","M",2,1,1
64646,50,115,"Southern Asia","Unskilled","M",2,1,1
61767,50,111,"Southern Asia","Unskilled","F",2,1,1
63538,50,105,"Southern Asia","Unskilled","F",1,0,1
63095,50,105,"Southern Asia","Unskilled","F",1,0,1
62432,50,104,"Southern Asia","Unskilled","F",1,12,1
61989,50,103,"Southern Asia","Unskilled","F",1,1,1
61546,51,101,"Southern Asia","Unskilled","F",1,11,1
NA,31,205,"Micronesia","Unskilled","M",5,0,1
94763,39,191,"Latin America and the Caribbean","Unskilled","M",NA,0,1
94320,39,191,"Latin America and the Caribbean","Unskilled","M",5,0,1
94098,39,190,"Latin America and the Caribbean","Unskilled","M",5,0,1
93434,39,188,"Latin America and the Caribbean","Unskilled","M",4,0,1
93655,39,190,"Latin America and the Caribbean","Unskilled","M",4,0,1
91884,40,188,"Latin America and the Caribbean","Unskilled","M",5,0,1
92547,40,188,"Latin America and the Caribbean","Unskilled","M",4,0,1
91884,40,188,"Latin America and the Caribbean","Unskilled","M",4,0,1
91662,40,190,"Latin America and the Caribbean","Unskilled","M",4,0,1
91219,41,190,"Latin America and the Caribbean","Unskilled","M",4,0,1
90333,54,190,"Latin America and the Caribbean","Unskilled","M",4,0,1
90333,41,188,"Latin America and the Caribbean","Unskilled","M",5,0,1
89669,41,188,"Latin America and the Caribbean","Unskilled","M",4,0,1
90112,41,186,"Latin America and the Caribbean","Unskilled","M",5,0,1
89669,42,184,"Latin America and the Caribbean","Unskilled","M",4,0,1
90112,42,180,"Latin America and the Caribbean","Unskilled","M",4,0,1
61767,41,156,"Melanesia","Unskilled","M",NA,1,1
61324,41,156,"Melanesia","Unskilled","M",2,1,1
60660,42,156,"Melanesia","Unskilled","M",3,1,1
60217,42,155,"Melanesia","Unskilled","M",2,0,1
59774,42,155,"Melanesia","Unskilled","F",3,1,1
59332,42,151,"Melanesia","Unskilled","F",2,0,1
58889,43,147,"Melanesia","Unskilled","F",2,1,1
58446,43,143,"Melanesia","Unskilled","F",3,1,1
57781,43,140,"Melanesia","Unskilled","F",2,1,1
73060,43,135,"Melanesia","Unskilled","F",3,0,1
64203,43,132,"Melanesia","Unskilled","F",4,0,1
55124,54,128,"Melanesia","Unskilled","F",5,1,1
54459,44,123,"Melanesia","Unskilled","F",4,0,1
53795,44,120,"Melanesia","Unskilled","F",4,0,1
53352,44,117,"Melanesia","Unskilled","F",4,0,1
52910,44,112,"Melanesia","Unskilled","F",2,0,1
86347,54,183,"Latin America and the Caribbean","Unskilled","M",NA,1,1
86126,41,183,"Latin America and the Caribbean","Unskilled","M",6,1,1
85904,41,183,"Latin America and the Caribbean","Unskilled","M",1,0,1
85462,41,183,"Latin America and the Caribbean","Unskilled","M",1,1,1
85019,42,183,"Latin America and the Caribbean","Unskilled","M",5,1,1
84576,42,184,"Latin America and the Caribbean","Unskilled","M",5,0,1
84133,42,180,"Latin America and the Caribbean","Unskilled","M",5,0,1
83468,42,178,"Latin America and the Caribbean","Unskilled","M",4,0,1
83025,43,179,"Latin America and the Caribbean","Unskilled","M",4,0,1
82582,43,180,"Latin America and the Caribbean","Unskilled","M",4,0,1
82140,43,183,"Latin America and the Caribbean","Unskilled","M",4,0,1
81697,43,180,"Latin America and the Caribbean","Unskilled","M",3,0,1
81254,43,187,"Latin America and the Caribbean","Unskilled","M",3,0,1
80811,54,181,"Latin America and the Caribbean","Unskilled","M",4,0,1
80147,44,177,"Latin America and the Caribbean","Unskilled","M",4,0,1
97420,44,174,"Latin America and the Caribbean","Unskilled","M",5,0,1
89669,39,195,"Latin America and the Caribbean","Unskilled","M",NA,3,1
89226,39,195,"Latin America and the Caribbean","Unskilled","M",3,0,1
89226,40,195,"Latin America and the Caribbean","Unskilled","M",3,0,1
88341,40,195,"Latin America and the Caribbean","Unskilled","M",3,0,1
87455,40,195,"Latin America and the Caribbean","Unskilled","M",3,2,1
85683,40,194,"Latin America and the Caribbean","Unskilled","M",3,2,1
85904,40,194,"Latin America and the Caribbean","Unskilled","M",3,0,1
86126,54,193,"Latin America and the Caribbean","Unskilled","M",3,0,1
86347,54,193,"Latin America and the Caribbean","Unskilled","M",3,2,1
86790,41,191,"Latin America and the Caribbean","Unskilled","M",2,2,1
83690,41,191,"Latin America and the Caribbean","Unskilled","M",3,0,1
82361,41,188,"Latin America and the Caribbean","Unskilled","M",2,2,1
82140,42,194,"Latin America and the Caribbean","Unskilled","M",3,2,1
83247,42,201,"Latin America and the Caribbean","Unskilled","M",3,0,1
82804,42,195,"Latin America and the Caribbean","Unskilled","M",3,2,1
80590,42,197,"Latin America and the Caribbean","Unskilled","M",3,2,1
74168,48,176,"South-eastern Asia","Unskilled","M",NA,1,1
73946,48,176,"South-eastern Asia","Unskilled","M",3,0,1
73282,48,176,"South-eastern Asia","Unskilled","M",2,1,1
73282,49,174,"South-eastern Asia","Unskilled","M",2,8,1
73060,49,173,"South-eastern Asia","Unskilled","M",2,1,1
72839,49,172,"South-eastern Asia","Unskilled","M",2,8,1
73060,49,176,"South-eastern Asia","Unskilled","M",2,1,1
71954,49,173,"South-eastern Asia","Unskilled","M",2,1,1
71954,49,172,"South-eastern Asia","Unskilled","M",2,1,1
71511,55,173,"South-eastern Asia","Unskilled","M",2,1,1
70846,55,174,"South-eastern Asia","Unskilled","M",2,7,1
71511,50,174,"South-eastern Asia","Unskilled","M",2,7,1
71289,50,174,"South-eastern Asia","Unskilled","M",2,1,1
70403,50,172,"South-eastern Asia","Unskilled","M",1,0,1
70403,50,172,"South-eastern Asia","Unskilled","M",2,6,1
70403,50,172,"South-eastern Asia","Unskilled","M",2,6,1
94098,37,230,"Eastern Europe","Skilled","M",NA,3,1
93655,38,230,"Eastern Europe","Skilled","M",4,0,1
93212,54,219,"Eastern Europe","Skilled","M",4,0,1
92547,38,217,"Eastern Europe","Skilled","M",4,0,1
92326,38,219,"Eastern Europe","Skilled","M",4,0,1
91441,38,215,"Eastern Europe","Skilled","M",4,0,1
90112,39,215,"Eastern Europe","Skilled","M",4,0,1
89669,39,214,"Eastern Europe","Skilled","M",4,3,1
89226,39,214,"Eastern Europe","Skilled","M",4,0,1
89004,39,214,"Eastern Europe","Skilled","M",3,3,1
88562,39,212,"Eastern Europe","Skilled","M",3,3,1
88341,39,220,"Eastern Europe","Skilled","M",3,3,1
87898,40,217,"Eastern Europe","Skilled","M",3,0,1
87455,40,214,"Eastern Europe","Skilled","M",4,0,1
86790,40,210,"Eastern Europe","Skilled","M",3,0,1
85683,40,209,"Eastern Europe","Skilled","M",3,3,1
102069,37,232,"Southern Europe","Skilled","M",NA,0,1
119564,53,235,"Southern Europe","Skilled","M",5,0,1
112921,54,229,"Southern Europe","Skilled","M",5,0,1
106277,38,229,"Southern Europe","Skilled","M",6,0,1
104063,38,228,"Southern Europe","Skilled","M",1,0,1
98748,38,226,"Southern Europe","Skilled","M",1,0,1
98084,39,226,"Southern Europe","Skilled","M",1,0,1
97420,39,223,"Southern Europe","Skilled","M",6,0,1
96755,39,219,"Southern Europe","Skilled","M",5,0,1
96312,39,219,"Southern Europe","Skilled","M",6,0,1
94541,40,219,"Southern Europe","Skilled","M",6,0,1
95206,40,224,"Southern Europe","Skilled","M",6,0,1
93655,40,223,"Southern Europe","Skilled","M",5,0,1
93434,40,224,"Southern Europe","Skilled","M",5,0,1
92769,54,222,"Southern Europe","Skilled","M",5,0,1
92104,54,220,"Southern Europe","Skilled","M",5,0,1
95648,35,195,"Western Asia","Unskilled","M",NA,NA,NA
95426,36,195,"Western Asia","Unskilled","M",1,NA,NA
94984,36,195,"Western Asia","Unskilled","M",1,NA,NA
94763,36,195,"Western Asia","Unskilled","M",1,NA,NA
94098,36,184,"Western Asia","Unskilled","M",1,NA,NA
93655,36,179,"Western Asia","Unskilled","M",1,NA,NA
92990,36,177,"Western Asia","Unskilled","M",1,NA,NA
92547,36,176,"Western Asia","Unskilled","M",1,NA,NA
92326,36,186,"Western Asia","Unskilled","M",1,NA,NA
92104,36,199,"Western Asia","Unskilled","M",1,NA,NA
92104,36,199,"Western Asia","Unskilled","M",2,NA,NA
92104,36,197,"Western Asia","Unskilled","M",2,NA,NA
91884,37,188,"Western Asia","Unskilled","M",2,NA,NA
91662,37,181,"Western Asia","Unskilled","M",1,NA,NA
91441,37,186,"Western Asia","Unskilled","M",1,NA,NA
91219,37,191,"Western Asia","Unskilled","M",1,NA,NA
88562,53,210,"Eastern Europe","Skilled","M",NA,2,1
88119,38,210,"Eastern Europe","Skilled","M",3,0,1
87676,38,210,"Eastern Europe","Skilled","M",3,2,1
87233,38,217,"Eastern Europe","Skilled","M",3,0,1
87012,39,222,"Eastern Europe","Skilled","M",3,0,1
85019,39,223,"Eastern Europe","Skilled","M",3,0,1
84355,39,219,"Eastern Europe","Skilled","M",3,0,1
84355,39,210,"Eastern Europe","Skilled","M",3,0,1
83912,39,203,"Eastern Europe","Skilled","M",3,0,1
83025,40,199,"Eastern Europe","Skilled","M",3,0,1
81697,40,195,"Eastern Europe","Skilled","M",3,2,1
81254,40,190,"Eastern Europe","Skilled","M",3,2,1
79925,40,185,"Eastern Europe","Skilled","M",3,2,1
92990,40,179,"Eastern Europe","Skilled","M",2,0,1
95206,40,176,"Eastern Europe","Skilled","M",2,0,1
92990,40,173,"Eastern Europe","Skilled","M",2,2,1
68854,49,165,"Sub-Saharan Africa","Unskilled","F",NA,1,1
67968,55,165,"Sub-Saharan Africa","Unskilled","F",4,1,1
66860,55,165,"Sub-Saharan Africa","Unskilled","F",4,0,1
65532,50,162,"Sub-Saharan Africa","Unskilled","F",4,0,1
63760,50,158,"Sub-Saharan Africa","Unskilled","F",4,0,1
61546,50,156,"Sub-Saharan Africa","Unskilled","F",4,0,1
57560,50,158,"Sub-Saharan Africa","Unskilled","F",4,1,1
73060,50,161,"Sub-Saharan Africa","Unskilled","F",4,0,1
54459,51,157,"Sub-Saharan Africa","Unskilled","F",5,0,1
50030,51,148,"Sub-Saharan Africa","Unskilled","F",0,0,1
44937,51,142,"Sub-Saharan Africa","Unskilled","F",4,1,1
40730,51,135,"Sub-Saharan Africa","Unskilled","F",3,1,1
37629,51,128,"Sub-Saharan Africa","Unskilled","F",4,0,1
48702,51,123,"Sub-Saharan Africa","Unskilled","F",2,0,1
30101,51,122,"Sub-Saharan Africa","Unskilled","F",2,0,1
29437,52,117,"Sub-Saharan Africa","Unskilled","F",2,0,1
NA,54,195,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
89004,42,192,"Latin America and the Caribbean","Unskilled","M",NA,NA,NA
88562,42,192,"Latin America and the Caribbean","Unskilled","M",4,NA,NA
88119,42,192,"Latin America and the Caribbean","Unskilled","M",4,NA,NA
87898,42,191,"Latin America and the Caribbean","Unskilled","M",5,NA,NA
87676,42,190,"Latin America and the Caribbean","Unskilled","M",4,NA,NA
86790,43,188,"Latin America and the Caribbean","Unskilled","M",5,NA,NA
87012,43,187,"Latin America and the Caribbean","Unskilled","M",5,NA,NA
86569,43,186,"Latin America and the Caribbean","Unskilled","M",4,NA,NA
86126,43,188,"Latin America and the Caribbean","Unskilled","M",4,NA,NA
85241,54,184,"Latin America and the Caribbean","Unskilled","M",4,NA,NA
84355,44,181,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
83247,44,183,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
82361,44,184,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
81919,44,185,"Latin America and the Caribbean","Unskilled","M",4,NA,NA
81476,45,186,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
81033,45,188,"Latin America and the Caribbean","Unskilled","F",3,NA,NA
84576,40,194,"Latin America and the Caribbean","Unskilled","M",NA,NA,NA
84355,40,194,"Latin America and the Caribbean","Unskilled","M",5,NA,NA
83468,40,194,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
83690,41,194,"Latin America and the Caribbean","Unskilled","M",5,NA,NA
83468,54,194,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
83025,41,194,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
82582,41,194,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
82140,42,194,"Latin America and the Caribbean","Unskilled","M",3,NA,NA
81697,42,194,"Latin America and the Caribbean","Unskilled","M",2,NA,NA
81254,42,194,"Latin America and the Caribbean","Unskilled","M",2,NA,NA
80590,42,194,"Latin America and the Caribbean","Unskilled","M",2,NA,NA
80147,43,193,"Latin America and the Caribbean","Unskilled","M",2,NA,NA
79704,43,191,"Latin America and the Caribbean","Unskilled","M",2,NA,NA
97420,43,190,"Latin America and the Caribbean","Unskilled","M",2,NA,NA
97420,43,188,"Latin America and the Caribbean","Unskilled","M",2,NA,NA
97420,54,187,"Latin America and the Caribbean","Unskilled","F",2,NA,NA
86347,34,190,"Polynesia","Unskilled","M",NA,0,1
85904,34,190,"Polynesia","Unskilled","M",4,0,1
85462,34,190,"Polynesia","Unskilled","M",4,0,1
84576,34,190,"Polynesia","Unskilled","M",3,0,1
84133,34,190,"Polynesia","Unskilled","M",3,0,1
83247,34,190,"Polynesia","Unskilled","M",3,0,1
90776,34,190,"Polynesia","Unskilled","M",3,0,1
83025,35,190,"Polynesia","Unskilled","M",2,0,1
82361,53,190,"Polynesia","Unskilled","M",3,0,1
81919,53,187,"Polynesia","Unskilled","M",3,0,1
81033,35,186,"Polynesia","Unskilled","M",2,0,1
80590,35,184,"Polynesia","Unskilled","M",2,0,1
97420,36,183,"Polynesia","Unskilled","M",3,0,1
90776,36,180,"Polynesia","Unskilled","M",3,0,1
88562,36,179,"Polynesia","Unskilled","M",3,0,1
81919,36,180,"Polynesia","Unskilled","M",3,0,1
NA,NA,215,"Southern Europe","Unskilled",NA,4,NA,NA
71954,54,170,"Sub-Saharan Africa","Unskilled","M",NA,0,1
71511,55,169,"Sub-Saharan Africa","Unskilled","M",5,0,1
71068,47,168,"Sub-Saharan Africa","Unskilled","M",6,0,1
70625,47,165,"Sub-Saharan Africa","Unskilled","M",5,0,1
69960,47,163,"Sub-Saharan Africa","Unskilled","M",3,0,1
69075,48,163,"Sub-Saharan Africa","Unskilled","M",3,0,1
68189,48,157,"Sub-Saharan Africa","Unskilled","M",4,0,1
67303,48,161,"Sub-Saharan Africa","Unskilled","M",3,0,1
66639,48,159,"Sub-Saharan Africa","Unskilled","M",4,0,1
65754,48,158,"Sub-Saharan Africa","Unskilled","M",4,0,1
64867,49,156,"Sub-Saharan Africa","Unskilled","M",1,0,1
63760,49,154,"Sub-Saharan Africa","Unskilled","M",6,0,1
62874,49,152,"Sub-Saharan Africa","Unskilled","M",6,0,1
62210,49,151,"Sub-Saharan Africa","Unskilled","M",0,0,1
61546,49,149,"Sub-Saharan Africa","Unskilled","F",1,0,1
61103,55,148,"Sub-Saharan Africa","Unskilled","F",5,0,1
87455,36,227,"Western Asia","Unskilled","M",NA,NA,NA
87233,36,223,"Western Asia","Unskilled","M",3,NA,NA
87012,36,216,"Western Asia","Unskilled","M",2,NA,NA
86569,36,208,"Western Asia","Unskilled","M",2,NA,NA
86126,37,201,"Western Asia","Unskilled","M",2,NA,NA
85683,37,194,"Western Asia","Unskilled","M",2,NA,NA
85019,37,191,"Western Asia","Unskilled","M",3,NA,NA
84798,37,188,"Western Asia","Unskilled","M",1,NA,NA
84576,37,187,"Western Asia","Unskilled","M",2,NA,NA
84576,53,185,"Western Asia","Unskilled","M",2,NA,NA
84355,54,184,"Western Asia","Unskilled","M",2,NA,NA
84355,38,183,"Western Asia","Unskilled","M",2,NA,NA
84133,38,181,"Western Asia","Unskilled","M",2,NA,NA
83912,39,180,"Western Asia","Unskilled","M",2,NA,NA
83690,39,179,"Western Asia","Unskilled","M",2,NA,NA
83247,39,177,"Western Asia","Unskilled","M",2,NA,NA
70182,48,150,"Sub-Saharan Africa","Unskilled","F",NA,1,1
69517,48,146,"Sub-Saharan Africa","Unskilled","F",3,1,1
68632,49,141,"Sub-Saharan Africa","Unskilled","F",2,0,1
67746,49,136,"Sub-Saharan Africa","Unskilled","F",2,0,1
66195,49,132,"Sub-Saharan Africa","Unskilled","F",2,0,1
64867,49,129,"Sub-Saharan Africa","Unskilled","F",3,1,1
63095,49,127,"Sub-Saharan Africa","Unskilled","F",3,0,1
61546,55,122,"Sub-Saharan Africa","Unskilled","F",3,0,1
59995,55,119,"Sub-Saharan Africa","Unskilled","F",3,1,1
58224,50,117,"Sub-Saharan Africa","Unskilled","F",3,1,1
66417,50,114,"Sub-Saharan Africa","Unskilled","F",3,1,1
54681,50,112,"Sub-Saharan Africa","Unskilled","F",3,0,1
53130,50,108,"Sub-Saharan Africa","Unskilled","F",3,0,1
51802,50,106,"Sub-Saharan Africa","Unskilled","F",3,0,1
50695,50,103,"Sub-Saharan Africa","Unskilled","F",3,0,1
49810,50,100,"Sub-Saharan Africa","Unskilled","F",3,0,1
89890,54,207,"Southern Europe","Unskilled","M",NA,0,1
89447,38,206,"Southern Europe","Unskilled","M",1,0,1
89226,38,203,"Southern Europe","Unskilled","M",0,1,1
88341,38,202,"Southern Europe","Unskilled","M",6,0,1
87676,39,197,"Southern Europe","Unskilled","M",6,0,1
87233,39,198,"Southern Europe","Unskilled","M",1,1,1
86569,39,198,"Southern Europe","Unskilled","M",6,0,1
86347,39,197,"Southern Europe","Unskilled","M",1,0,1
85904,39,197,"Southern Europe","Unskilled","M",0,1,1
85462,40,195,"Southern Europe","Unskilled","M",5,1,1
84133,40,193,"Southern Europe","Unskilled","M",5,0,1
84133,40,192,"Southern Europe","Unskilled","M",5,1,1
84133,40,191,"Southern Europe","Unskilled","M",5,0,1
83912,40,193,"Southern Europe","Unskilled","M",5,1,1
84355,40,192,"Southern Europe","Unskilled","M",4,0,1
83247,41,191,"Southern Europe","Unskilled","M",4,1,1
84576,45,203,"Sub-Saharan Africa","Unskilled","M",NA,0,1
84133,45,193,"Sub-Saharan Africa","Unskilled","M",2,0,1
83912,45,197,"Sub-Saharan Africa","Unskilled","M",2,0,1
83468,45,197,"Sub-Saharan Africa","Unskilled","M",3,0,1
83247,45,194,"Sub-Saharan Africa","Unskilled","M",2,0,1
82804,46,193,"Sub-Saharan Africa","Unskilled","M",2,0,1
82582,46,193,"Sub-Saharan Africa","Unskilled","M",1,0,1
82361,46,193,"Sub-Saharan Africa","Unskilled","M",1,0,1
82361,46,192,"Sub-Saharan Africa","Unskilled","M",2,0,1
82361,54,192,"Sub-Saharan Africa","Unskilled","M",2,0,1
82361,55,180,"Sub-Saharan Africa","Unskilled","M",2,0,1
82140,47,183,"Sub-Saharan Africa","Unskilled","M",2,0,1
82140,47,180,"Sub-Saharan Africa","Unskilled","M",3,0,1
82140,47,180,"Sub-Saharan Africa","Unskilled","M",2,0,1
81919,47,181,"Sub-Saharan Africa","Unskilled","M",2,0,1
81476,48,183,"Sub-Saharan Africa","Unskilled","F",3,0,1
35415,48,150,"Sub-Saharan Africa","Unskilled","F",NA,0,1
28993,48,150,"Sub-Saharan Africa","Unskilled","F",7,0,1
42059,49,148,"Sub-Saharan Africa","Unskilled","F",7,0,1
32537,49,146,"Sub-Saharan Africa","Unskilled","F",6,0,1
30765,49,143,"Sub-Saharan Africa","Unskilled","F",7,1,1
28993,49,141,"Sub-Saharan Africa","Unskilled","F",1,0,1
26779,49,139,"Sub-Saharan Africa","Unskilled","F",8,0,1
24786,55,136,"Sub-Saharan Africa","Unskilled","F",1,1,1
22793,55,135,"Sub-Saharan Africa","Unskilled","F",0,0,1
20579,50,133,"Sub-Saharan Africa","Unskilled","F",1,0,1
18364,50,130,"Sub-Saharan Africa","Unskilled","F",7,0,1
16150,50,128,"Sub-Saharan Africa","Unskilled","F",7,0,1
14378,50,126,"Sub-Saharan Africa","Unskilled","F",7,0,1
28772,50,123,"Sub-Saharan Africa","Unskilled","F",7,0,1
13271,50,121,"Sub-Saharan Africa","Unskilled","F",7,0,1
8842,50,118,"Sub-Saharan Africa","Unskilled","F",8,0,1
106499,46,219,"South-eastern Asia","Skilled","M",NA,NA,NA
106056,46,219,"South-eastern Asia","Skilled","M",3,NA,NA
105613,46,219,"South-eastern Asia","Skilled","M",2,NA,NA
105170,46,219,"South-eastern Asia","Skilled","M",2,NA,NA
104506,46,216,"South-eastern Asia","Skilled","M",2,NA,NA
104063,46,208,"South-eastern Asia","Skilled","M",2,NA,NA
103399,46,207,"South-eastern Asia","Skilled","M",2,NA,NA
102734,46,205,"South-eastern Asia","Skilled","M",2,NA,NA
102069,54,203,"South-eastern Asia","Skilled","M",2,NA,NA
115135,54,201,"South-eastern Asia","Skilled","M",2,NA,NA
104063,54,186,"South-eastern Asia","Skilled","M",2,NA,NA
98969,47,187,"South-eastern Asia","Skilled","M",2,NA,NA
98084,47,187,"South-eastern Asia","Skilled","M",2,NA,NA
97420,47,186,"South-eastern Asia","Skilled","M",1,NA,NA
96755,47,187,"South-eastern Asia","Skilled","M",1,NA,NA
95869,47,185,"South-eastern Asia","Skilled","M",1,NA,NA
92326,38,214,"Eastern Europe","Skilled","M",NA,NA,NA
91662,38,215,"Eastern Europe","Skilled","M",5,NA,NA
90998,39,214,"Eastern Europe","Skilled","M",5,NA,NA
90333,39,214,"Eastern Europe","Skilled","M",5,NA,NA
89890,39,214,"Eastern Europe","Skilled","M",4,NA,NA
88783,39,214,"Eastern Europe","Skilled","M",5,NA,NA
88562,39,213,"Eastern Europe","Skilled","M",5,NA,NA
87898,39,212,"Eastern Europe","Skilled","M",5,NA,NA
87233,40,208,"Eastern Europe","Skilled","M",4,NA,NA
87012,40,206,"Eastern Europe","Skilled","M",4,NA,NA
86347,40,202,"Eastern Europe","Skilled","M",4,NA,NA
86569,40,200,"Eastern Europe","Skilled","M",4,NA,NA
85904,40,198,"Eastern Europe","Skilled","M",3,NA,NA
85683,40,194,"Eastern Europe","Skilled","M",3,NA,NA
84798,41,194,"Eastern Europe","Skilled","M",3,NA,NA
84133,54,191,"Eastern Europe","Skilled","M",3,NA,NA
117350,54,241,"Southern Europe","Skilled","M",NA,0,1
115135,38,244,"Southern Europe","Skilled","M",5,0,1
110707,38,235,"Southern Europe","Skilled","M",5,0,1
104063,38,235,"Southern Europe","Skilled","M",5,0,1
99191,39,237,"Southern Europe","Skilled","M",6,0,1
98526,39,236,"Southern Europe","Skilled","M",6,0,1
97641,39,236,"Southern Europe","Skilled","M",5,0,1
97198,39,236,"Southern Europe","Skilled","M",5,0,1
95869,39,235,"Southern Europe","Skilled","M",5,0,1
95426,39,234,"Southern Europe","Skilled","M",5,0,1
94098,40,229,"Southern Europe","Skilled","M",5,0,1
93434,40,232,"Southern Europe","Skilled","M",5,0,1
91884,40,227,"Southern Europe","Skilled","M",5,0,1
92104,40,221,"Southern Europe","Skilled","M",5,0,1
91219,40,210,"Southern Europe","Skilled","M",5,0,1
90776,41,209,"Southern Europe","Skilled","M",5,0,1
75719,54,151,"Melanesia","Unskilled","M",NA,0,1
74833,41,151,"Melanesia","Unskilled","M",3,0,1
74833,41,150,"Melanesia","Unskilled","M",3,0,1
74611,41,149,"Melanesia","Unskilled","M",3,0,1
74168,42,149,"Melanesia","Unskilled","F",3,0,1
73725,42,148,"Melanesia","Unskilled","F",4,0,1
73282,42,148,"Melanesia","Unskilled","F",4,0,1
73060,42,147,"Melanesia","Unskilled","F",3,0,1
72175,43,144,"Melanesia","Unskilled","F",4,0,1
72175,43,137,"Melanesia","Unskilled","F",4,0,1
71732,43,136,"Melanesia","Unskilled","F",4,0,1
71068,43,134,"Melanesia","Unskilled","F",3,0,1
70403,54,133,"Melanesia","Unskilled","F",3,0,1
69739,44,125,"Melanesia","Unskilled","F",4,0,1
69075,44,117,"Melanesia","Unskilled","F",4,0,1
68189,44,123,"Melanesia","Unskilled","F",2,0,1
44273,48,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
42723,48,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
42502,49,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
40066,49,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
40066,49,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
38515,49,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
38072,49,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
37408,49,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
36523,55,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
36523,55,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
36744,50,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
35858,50,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
35637,50,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
50916,50,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
48702,50,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
44273,50,NA,"Sub-Saharan Africa","Unskilled",NA,NA,NA,NA
61767,41,191,"Sub-Saharan Africa","Unskilled","M",NA,0,1
59774,54,191,"Sub-Saharan Africa","Unskilled","M",5,4,1
75276,41,188,"Sub-Saharan Africa","Unskilled","M",5,4,1
53573,41,188,"Sub-Saharan Africa","Unskilled","M",5,0,1
52910,41,188,"Sub-Saharan Africa","Unskilled","M",5,4,1
50916,42,188,"Sub-Saharan Africa","Unskilled","M",5,0,1
47594,42,188,"Sub-Saharan Africa","Unskilled","M",5,0,1
